locked_fit_id,fit_slot,source_pool,position_or_role_bucket,failure_risk_band_v0_3,source_gap_band,translation_uncertainty_policy,medical_risk_bucket,contract_control_bucket,manual_review_tier_v0_3,candidate_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,release_policy
LOCKED-AQ-V03-1D45E5F584F4,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-F7309DDED197,asian_quota,,Outfielders,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-A61F4CAE9808,asian_quota,,Catchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-0669AF51390E,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-BD0CF460BDDF,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-CABCF055637A,asian_quota,,Catchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-5ABCF24DCBF1,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-B229453E0903,asian_quota,,Catchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-00BCE38E710A,asian_quota,,Outfielders,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-F589451407FD,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-6EAE3633FC08,asian_quota,,Infielders,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-90208366B52B,asian_quota,,Catchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-E511B7932BFE,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-512FEC7F2BBF,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-2AEABEE84A43,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-8A3CB9724097,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-C5D7C1307159,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-D07B94ABAB3B,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-6C6521E4E62A,asian_quota,,Infielders,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-F549E2982571,asian_quota,,Outfielders,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-1AF4E64292F1,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-16BF72537C18,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-BDE0ED2167C7,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-F39812A2A07C,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-A5A22F16844A,asian_quota,,Infielders,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-F9A9789008F2,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-A7F13E5C4D89,asian_quota,,Infielders,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-ACC4E0C46A77,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-B4D04A61E500,asian_quota,,Infielders,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-069BBA3B0779,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-F15EC8997DE8,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-B0D05BA3E6B4,asian_quota,,Catchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-C7395A4D81F0,asian_quota,,Catchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-AE09F95359C5,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-B81D81C10B67,asian_quota,,Infielders,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-DFC47812D970,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-A2C8E1EEF915,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-159BE4C69E9A,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-2FDA8C97890A,asian_quota,,Infielders,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-AQ-V03-3370C080C7C0,asian_quota,,Pitchers,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,candidate_medical_news_not_collected,nationality_unknown_contract_unusable,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
